n_1	n_2	n_3	t_01	c_02	c_01
1	1	1	1493914332702	6561622699157249362	1172124467894268637
1	1	1	1493914339504	14743072318494292882	15032723274985424231
1	1	1	1493914339522	5532066205355454171	15032723274985424231
1	1	1	1493914339540	1330489485408209501	15032723274985424231
1	1	1	1493914339561	11970906525582425913	15032723274985424231
1	1	1	1493914339568	7018116888458296324	15032723274985424231
1	1	1	1493914339579	17351920528866685137	15032723274985424231
1	1	1	1493914339583	5174530059005220399	15032723274985424231
1	1	1	1493914339600	12880227328681165411	15032723274985424231
1	1	1	1493914339610	10354250474131609932	15032723274985424231
1	1	1	1493914339622	14743072318494292882	15032723274985424231
1	1	1	1493914339631	11514123232483285001	15032723274985424231
1	1	1	1493914339636	4713790361491096347	15032723274985424231
1	1	1	1493914339642	14060070121966535799	15032723274985424231
1	1	1	1493914339645	5404668720407949718	15032723274985424231
1	1	1	1493914339650	16051887458063369019	15032723274985424231
1	1	1	1493914339659	10354250474131609932	15032723274985424231
1	1	1	1493914339662	10570806943385643419	15032723274985424231
1	1	1	1493914339693	1865641166795777515	15032723274985424231
1	1	1	1493914339704	1274235003174774380	15032723274985424231
1	1	1	1493914339732	14935894317037587276	15032723274985424231
1	1	1	1493914339748	4631975640642555313	15032723274985424231
13	1	1	1493914340521	7985670548375794668	16033122181378997449
1	1	1	1493914340522	8664718901548424607	16033122181378997449
13	1	1	1493914340528	7985670548375794668	16033122181378997449
1	1	1	1493914340707	2918281038109474663	16033122181378997449
13	1	1	1493914340716	7985670548375794668	16033122181378997449
16	1	1	1493914340791	9544145203823252426	16033122181378997449
1	1	1	1493914341630	3607925427713835917	3872376005920032995
1	1	1	1493914341649	3522447305411442635	3872376005920032995
1	1	1	1493914341704	14060070121966535799	3872376005920032995
1	1	1	1493914341753	3522447305411442635	3872376005920032995
13	1	1	1493914344761	7985670548375794668	7176448231014474349
1	1	1	1493914346501	4165132050234239758	9365880522975287683
1	1	1	1493914346512	7175125114780964094	9365880522975287683
1	1	1	1493914346589	10611007961394538213	9365880522975287683
1	1	1	1493914346645	7012719118334409300	9365880522975287683
1	1	1	1493914346767	11949049766997941991	9365880522975287683
1	1	1	1493914346799	8991658466653219165	9365880522975287683
1	1	1	1493914352518	13870418494455355933	1700137496195551412
1	1	1	1493914352586	8664718901548424607	1700137496195551412
1	1	1	1493914352599	13816007983256179447	1700137496195551412
1	1	1	1493914352601	16270325575650130306	1700137496195551412
4	1	1	1493914352649	2990819200303074180	1700137496195551412
1	1	1	1493914352744	16270325575650130306	1700137496195551412
8.5	1	1	1493914352748	14485134489792817834	1700137496195551412
5.5	1	1	1493914352769	17386056714204319804	1700137496195551412
7	1	1	1493914353590	3863513930385715561	13559401606770784397
1	1	1	1493914353690	8664718901548424607	13559401606770784397
8.5	1	1	1493914353691	14485134489792817834	13559401606770784397
4	1	1	1493914353722	16313388004208767989	13559401606770784397
1	1	1	1493914354504	8664718901548424607	13516035032007202687
1	1	1	1493914355522	8664718901548424607	10850398026239551205
1	1	1	1493914357529	3447487909374375982	3385292905989773985
1	1	1	1493914357545	5192968964289268501	3385292905989773985
1	1	1	1493914357553	15024512954312762555	3385292905989773985
1	1	1	1493914357554	526158975789849323	1810212950470443639
1	1	1	1493914357557	15205927435722549745	3385292905989773985
1	1	1	1493914357566	17386056714204319804	3385292905989773985
1	1	1	1493914357575	16711113943393759208	3385292905989773985
1	1	1	1493914357585	835855106238260647	3385292905989773985
1	1	1	1493914357607	6848852981631020808	3385292905989773985
1	1	1	1493914357620	8896229822258699375	3385292905989773985
1	1	1	1493914357629	8664718901548424607	3385292905989773985
1	1	1	1493914357641	16051887458063369019	3385292905989773985
1	1	1	1493914357647	17505418776363122359	3385292905989773985
1	1	1	1493914357668	7795014477960920971	3385292905989773985
1	1	1	1493914357669	11992950001255204727	3385292905989773985
1	1	1	1493914357674	8896229822258699375	3385292905989773985
1	1	1	1493914357679	5192968964289268501	3385292905989773985
1	1	1	1493914357745	17400593783565407178	3385292905989773985
1	1	1	1493914357755	2918281038109474663	3385292905989773985
1	1	1	1493914357760	17750354916574312960	3385292905989773985
1	1	1	1493914357782	15601932158720862031	3385292905989773985
8.5	1	1	1493914358504	14485134489792817834	2258119213717071617
19	1	1	1493914358551	3188653217501372862	2258119213717071617
7	1	1	1493914358684	2183882076818627552	2258119213717071617
7	1	1	1493914358697	15089587515237390326	2258119213717071617
7	1	1	1493914358763	3863513930385715561	2258119213717071617
1	1	1	1493914359540	204655133746030986	6976252115026712143
1	1	1	1493914359657	13433782761578058251	6976252115026712143
1	1	1	1493914359776	6128772998293150340	6976252115026712143
1	1	1	1493914360540	6452571134457992041	18169228581203564259
4	1	1	1493914360560	2322186379236917269	18169228581203564259
4	1	1	1493914360600	3142325722740074350	18169228581203564259
1	1	1	1493914360699	5748182801597155516	18169228581203564259
1	1	1	1493914360706	8167834896040751346	18169228581203564259
1	1	1	1493914360779	8664718901548424607	18169228581203564259
4	1	1	1493914360793	2851271713589382785	18169228581203564259
2.5	1	1	1493914365692	13433782761578058251	561125193348965321
1	1	1	1493914373519	4165132050234239758	12570271300905898255
14.5	1	1	1493914373548	10469879042194243070	12570271300905898255
2.5	1	1	1493914373552	6118351611368807092	12570271300905898255
13	1	1	1493914373572	7985670548375794668	666951211695364061
16	1	1	1493914373617	9544145203823252426	12570271300905898255
1	1	1	1493914374507	7985670548375794668	574016561718283009
1	1	1	1493914374553	526158975789849323	574016561718283009
1	1	1	1493914374602	2851271713589382785	574016561718283009
1	1	1	1493914374628	1133758071898430750	574016561718283009
1	1	1	1493914374631	1133758071898430750	574016561718283009
1	1	1	1493914374645	7692417240246312261	574016561718283009
1	1	1	1493914374694	2918281038109474663	574016561718283009
1	1	1	1493914374696	17505418776363122359	574016561718283009
1	1	1	1493914374704	526158975789849323	574016561718283009
1	1	1	1493914374707	8664718901548424607	574016561718283009
1	1	1	1493914374715	7985670548375794668	574016561718283009
1	1	1	1493914374718	7985670548375794668	574016561718283009
1	1	1	1493914374746	1133758071898430750	574016561718283009
1	1	1	1493914374773	4075770345090387451	574016561718283009
1	1	1	1493914374775	7985670548375794668	574016561718283009
41.5	1	1	1493914377503	11464297685141444301	1194102935068680138
1	1	1	1493914377510	4237331064773336951	1194102935068680138
1	1	1	1493914377528	16711113943393759208	15551157181414644904
1	1	1	1493914377570	2322186379236917269	15551157181414644904
1	1	1	1493914377587	12526498124752180550	1194102935068680138
1	1	1	1493914377592	2918281038109474663	15551157181414644904
1	1	1	1493914377620	7394035962023899166	1194102935068680138
1	1	1	1493914377635	5083668607903247144	15551157181414644904
1	1	1	1493914377663	11982065865359330002	1194102935068680138
1	1	1	1493914377670	4773248326628598629	15551157181414644904
4	1	1	1493914377795	3142325722740074350	1194102935068680138
5.5	1	1	1493914377800	17386056714204319804	1194102935068680138
1	1	1	1493914379635	4165132050234239758	4792841273576096386
11.5	1	1	1493914379642	10503878146262666097	4792841273576096386
8.5	1	1	1493914379695	14485134489792817834	4792841273576096386
1	1	1	1493914379699	2912395007609170358	12660195786366398117
1	1	1	1493914379778	6648472193321585296	12660195786366398117
1	1	1	1493914380526	16270325575650130306	6684410251811723093
1	1	1	1493914380634	10323685754356465240	6684410251811723093
1	1	1	1493914382506	8167834896040751346	2625266566191646903
1	1	1	1493914382537	12526498124752180550	2625266566191646903
16	1	1	1493914382579	9544145203823252426	2625266566191646903
1	1	1	1493914382600	11949049766997941991	2625266566191646903
11.5	1	1	1493914382623	7692417240246312261	2625266566191646903
1	1	1	1493914382657	10793114528339254987	2625266566191646903
4	1	1	1493914382662	14475392532262432119	2625266566191646903
1	1	1	1493914382668	10233483074910619926	2625266566191646903
1	1	1	1493914382670	11949049766997941991	2625266566191646903
1	1	1	1493914382672	8878828325151169916	2625266566191646903
5.5	1	1	1493914382705	1874857814475608295	2625266566191646903
8.5	1	1	1493914382718	6759184524191041901	2625266566191646903
2.5	1	1	1493914382726	15205927435722549745	2625266566191646903
1	1	1	1493914382728	8664718901548424607	2625266566191646903
38.5	1	1	1493914382780	835855106238260647	2625266566191646903
1	1	1	1493914387502	11992950001255204727	12660195786366398117
1	1	1	1493914387532	16781873755504612959	12660195786366398117
1	1	1	1493914387534	7175125114780964094	12660195786366398117
1	1	1	1493914387544	13523078477977289538	12660195786366398117
1	1	1	1493914387591	13630247288914428137	12660195786366398117
1	1	1	1493914387592	6128772998293150340	12660195786366398117
1	1	1	1493914387596	11949049766997941991	12660195786366398117
1	1	1	1493914387609	9544145203823252426	12660195786366398117
1	1	1	1493914387630	83276891720283157	12660195786366398117
1	1	1	1493914387644	83276891720283157	12660195786366398117
1	1	1	1493914387654	13816007983256179447	12660195786366398117
1	1	1	1493914387654	2918281038109474663	12660195786366398117
1	1	1	1493914387674	6726138970929143085	12660195786366398117
1	1	1	1493914387685	13630247288914428137	12660195786366398117
1	1	1	1493914387690	725858092493503998	12660195786366398117
1	1	1	1493914387695	10758234594700787265	12660195786366398117
1	1	1	1493914387696	2918281038109474663	12660195786366398117
1	1	1	1493914387699	12236636630577615147	12660195786366398117
1	1	1	1493914387705	16498851953306122704	12660195786366398117
1	1	1	1493914387706	9661099637545881818	12660195786366398117
1	1	1	1493914387725	10898404270943669666	12660195786366398117
1	1	1	1493914387747	14634065541911804265	12660195786366398117
1	1	1	1493914387763	4862919415890873448	12660195786366398117
1	1	1	1493914387765	204655133746030986	12660195786366398117
1	1	1	1493914387765	6170152359000037503	12660195786366398117
1	1	1	1493914387783	438027866392819997	12660195786366398117
1	1	1	1493914387785	5582576523477903595	12660195786366398117
1	1	1	1493914389544	8664718901548424607	2870895469866133469
1	1	1	1493914389544	8973592366269574143	2870895469866133469
10	1	1	1493914389562	6128772998293150340	2870895469866133469
1	1	1	1493914389626	17351920528866685137	2870895469866133469
1	1	1	1493914389648	8664718901548424607	12747865718064511473
5.5	1	1	1493914389683	13448068690252910844	2870895469866133469
5.5	1	1	1493914389692	14935894317037587276	2870895469866133469
1	1	1	1493914389717	17351920528866685137	2870895469866133469
25	1	1	1493914389789	2665815103940912083	2870895469866133469
1	1	1	1493914392626	14660019741919913909	4135975090645887907
1	1	1	1493914392749	18215635028146907566	4135975090645887907
7	1	1	1493914403576	15596424514926685300	108758724903208635
1	1	1	1493914405509	8067751327973613824	15533115273731179565
13	1	1	1493914405509	7985670548375794668	15533115273731179565
1	1	1	1493914405514	1477764694144534415	2724309650776887327
1	1	1	1493914405518	10898404270943669666	15533115273731179565
1	1	1	1493914405525	957992774576256360	2724309650776887327
10	1	1	1493914405540	725858092493503998	15533115273731179565
1	1	1	1493914405561	16051887458063369019	2724309650776887327
1	1	1	1493914405562	11992950001255204727	2724309650776887327
7	1	1	1493914405563	15089587515237390326	15533115273731179565
1	1	1	1493914405567	14634065541911804265	2724309650776887327
1	1	1	1493914405607	5404668720407949718	2724309650776887327
1	1	1	1493914405608	18215635028146907566	2724309650776887327
7	1	1	1493914405611	3863513930385715561	15533115273731179565
1	1	1	1493914405627	4237331064773336951	15533115273731179565
1	1	1	1493914405638	13482519209474358500	2724309650776887327
1	1	1	1493914405641	12046675165848454188	2724309650776887327
4	1	1	1493914405656	4770413909729881649	15533115273731179565
1	1	1	1493914405674	725858092493503998	2724309650776887327
1	1	1	1493914405679	2912395007609170358	2724309650776887327
7	1	1	1493914405686	8664718901548424607	15533115273731179565
1	1	1	1493914405690	16781873755504612959	2724309650776887327
1	1	1	1493914405695	1522857077981898057	2724309650776887327
1	1	1	1493914405720	9077615989125334657	2724309650776887327
8.5	1	1	1493914405723	6561622699157249362	15533115273731179565
1	1	1	1493914405732	2912395007609170358	2724309650776887327
8.5	1	1	1493914405733	14719060852985699203	15533115273731179565
1	1	1	1493914405753	1086100477591065377	2724309650776887327
1	1	1	1493914405758	5174530059005220399	2724309650776887327
7	1	1	1493914405760	15089587515237390326	15533115273731179565
1	1	1	1493914405763	1086100477591065377	2724309650776887327
1	1	1	1493914405773	204655133746030986	2724309650776887327
1	1	1	1493914405786	2912395007609170358	2724309650776887327
1	1	1	1493914405793	7710827543943683629	2724309650776887327
1	1	1	1493914405794	8998600909171782147	2724309650776887327
16	1	1	1493914412524	9544145203823252426	8041411165556295787
8.5	1	1	1493914412572	14485134489792817834	8041411165556295787
1	1	1	1493914412597	4165132050234239758	8041411165556295787
2.5	1	1	1493914412657	2990819200303074180	8041411165556295787
25	1	1	1493914412691	2665815103940912083	8041411165556295787
1	1	1	1493914419548	4733667265989373534	13883859931069392453
19	1	1	1493914419580	3188653217501372862	13883859931069392453
10	1	1	1493914419614	9077615989125334657	13883859931069392453
10	1	1	1493914419621	9077615989125334657	13883859931069392453
4	1	1	1493914422534	7897160112825738813	12654388366217876841
4	1	1	1493914422764	7897160112825738813	12654388366217876841
7	1	1	1493914422777	3863513930385715561	12654388366217876841
1	1	1	1493914423690	9644117629515919242	9026375075560112321
1	1	1	1493914423749	9644117629515919242	9026375075560112321
7	1	1	1493914424539	13303196884855093814	6978925696626405330
13	1	1	1493914424583	7985670548375794668	6978925696626405330
4	1	1	1493914424701	14551410799092051783	6978925696626405330
16	1	1	1493914424716	9544145203823252426	6978925696626405330
14.5	1	1	1493914424755	2912395007609170358	6978925696626405330
2.5	1	1	1493914424765	6118351611368807092	6978925696626405330
7	1	1	1493914424773	13694654484581775357	6978925696626405330
7	1	1	1493914424799	8664718901548424607	6978925696626405330
25	1	1	1493914425504	2665815103940912083	1127894708606208014
16	1	1	1493914425510	9544145203823252426	4854813491137563344
