c_02	n_1	n_2	n_3	n_4	n_5	n_6	n_7	n_8	n_9
18052544394653933781	1913.5	7	1	1	1217.5	697	14.5	1	1
18278855189549907341	24542.5	17.5	1	13181.5	11362	1	1	1	1
535692947498149835	2497	7	1	658	1840	1	1	1	1
13367176626663248770	1	1	1	1	1	1	1	1	1
6636495442850941927	1	1	1	1	1	1	1	1	1
6556480604574056437	1	1	1	1	1	1	1	1	1
18118386228850901112	1	1	1	1	1	1	1	1	1
8549581185044675291	1	1	1	1	1	1	1	1	1
7372689936103094527	1	1	1	1	1	1	1	1	1
12829810145990738271	68432.5	91	1	21145	26647	20642.5	799	1	1
10582320119343862105	1	1	1	1	1	1	1	1	1
12004396673204264097	1	1	1	1	1	1	1	1	1
13951499339025475814	61571.5	58	1	5728	53999.5	1846	2086	1	1
10910788013001437186	1	1	1	1	1	1	1	1	1
13069868695235371246	1	1	1	1	1	1	1	1	1
8580332585031369199	1	1	1	1	1	1	1	1	1
10567474696425544045	1	1	1	1	1	1	1	1	1
11634776549351160769	1	1	1	1	1	1	1	1	1
15391195449681467900	1	1	1	1	1	1	1	1	1
10491327693322220311	1	1	1	1	1	1	1	1	1
15846198158143952388	9389.5	23.5	140.5	1	7346.5	1904.5	41.5	1	1
16168279227177592950	1	1	1	1	1	1	1	1	1
6596811784507834066	13421.5	40	1	1136.5	7916.5	4370.5	1	1	1
13334598164658308320	2476	10	1	1	1	2476	2.5	1	1
4321163866050217184	229636	71.5	2498.5	73304.5	41503	112333	5911	1	1
1763206151037717702	1	1	1	1	1	1	1	1	1
4915964783923817235	1	1	1	1	1	1	1	1	1
13463152132030344045	1	1	1	1	1	1	1	1	1
17198430746394240261	1	1	1	1	1	1	1	1	1
18157656224440238809	65285.5	76	1	30367	29960.5	4960	335.5	1	1
16550858474822199162	568	4	1	185.5	383.5	1	1	1	1
696941022589758254	5923	11.5	1	1	1058.5	4865.5	53.5	1	1
4550744974490336271	1	1	1	1	1	1	1	1	1
18357660928315519763	1	1	1	1	1	1	1	1	1
637406573956166734	1	1	1	1	1	1	1	1	1
9157808297705798161	133	2.5	1	133	1	1	1	1	1
4525147404478929895	97	4	1	1	97	1	1	1	1
1467259774389241826	1852	16	1	190	1163.5	500.5	4	1	1
3090357018464442228	76147	26.5	38857	20834.5	220	16238.5	1781.5	1	1
693084517669198533	620.5	4	1	521.5	100	1	1	1	1
12894767467951158977	1	1	1	1	1	1	1	1	1
18228007948724977323	1	1	1	1	1	1	1	1	1
7398903412913021632	23977	16	3842.5	1147	1591	17399.5	439	1	1
5194785730740242690	265522	68.5	76955.5	125.5	53702.5	134742	4681	1	1
12163492542481466979	1	1	1	1	1	1	1	1	1
6820772053608858863	1732	10	1	1	1090	643	1	1	1
11679495732668584299	1	1	1	1	1	1	1	1	1
7066798761938240283	1	1	1	1	1	1	1	1	1
9663029895949140697	1	1	1	1	1	1	1	1	1
4941210402752936468	1	1	1	1	1	1	1	1	1
9369673634432777468	1	1	1	1	1	1	1	1	1
15140717521300010031	1	1	1	1	1	1	1	1	1
15041674876224864913	4255	4	8.5	1	1	4247.5	31	1	1
1271911161462350974	15934	26.5	7166.5	1	5044	3725.5	1	1	1
14012896047735599574	11032	28	1	2855.5	4141	4037.5	8.5	1	1
17961017327874874875	353.5	2.5	1	1	353.5	1	1	1	1
2012074009129904717	15527.5	2.5	1	1	1	15527.5	1	1	1
4615021957800412566	1	1	1	1	1	1	1	1	1
9470873768372769166	1	1	1	1	1	1	1	1	1
5709579212853502859	1090	7	1	1	1090	1	1	1	1
15061664663742179114	57829	62.5	4397.5	12157	13604.5	27673	440.5	1	1
294523104990485133	1	1	1	1	1	1	1	1	1
1037732065365488480	53900.5	34	1	19705	33926.5	271	275.5	1	1
3870967187931459456	30392.5	16	1534	1	7562.5	21298	2681.5	1	1
5820132687209704321	9955	29.5	2384.5	2573.5	1573	3427	53.5	1	1
5243648031118574072	6083.5	23.5	107.5	3233.5	467.5	2278	23.5	1	1
12278103483140935719	1	1	1	1	1	1	1	1	1
1254296341914927040	2797	4	1	1	2797	1	7	1	1
13159767947167053983	1	1	1	1	1	1	1	1	1
10471687585598292386	1	1	1	1	1	1	1	1	1
13645975869156623852	1	1	1	1	1	1	1	1	1
10436033617772072104	33560.5	46	1	11132.5	13127.5	9302.5	1045	1	1
16498851953306122704	1	1	1	1	1	1	1	1	1
7661577455737307521	1	1	1	1	1	1	1	1	1
12739145035772338354	1	1	1	1	1	1	1	1	1
17308748493812347684	125.5	5.5	1	1	1	125.5	1	1	1
14029845021449176034	12950.5	28	1	1	5789.5	7162	98.5	1	1
14525343489616036535	21505	35.5	251.5	676	4880.5	15700	514	1	1
8002936647698413498	1	1	1	1	1	1	1	1	1
7164449465594267616	1	1	1	1	1	1	1	1	1
1300419607578551289	1	1	1	1	1	1	1	1	1
13523078477977289538	419365	140.5	90421	51950.5	90599.5	186397	6068.5	1	1
1795171988043936483	13103.5	29.5	1	683.5	1921	10501	29.5	1	1
1609517844966542509	199	2.5	1	1	1	199	1	1	1
3197016660532050055	1	1	1	1	1	1	1	1	1
11998895957861206940	35765.5	40	18311.5	5495.5	3644.5	8317	328	1	1
11550124377482079274	1	1	1	1	1	1	1	1	1
18075496797711603164	1	1	1	1	1	1	1	1	1
8642214967302492324	1	1	1	1	1	1	1	1	1
15009726298330634252	48992.5	58	1933	739	8366.5	37957	1118.5	1	1
1621063595789779044	61960	47.5	749.5	7277.5	25927	28009	1	1	1
5823049076195727252	7541.5	7	1	7195	347.5	1	1	1	1
3462769218372789808	1	1	1	1	1	1	1	1	1
15438169308680739564	995.5	4	1	1	1	995.5	1	1	1
9930201238347592353	97837	149.5	1	20903.5	58874.5	18061	550	1	1
2566024012399231791	1	1	1	1	1	1	1	1	1
6334053752772265231	1	1	1	1	1	1	1	1	1
2029206469055948299	1	1	1	1	1	1	1	1	1
9581611882969197582	119689	110.5	1	32654.5	43546	43490.5	617.5	1	1
2901661615009473266	1	1	1	1	1	1	1	1	1
11834739618258005400	842.5	4	1	842.5	1	1	1	1	1
16621372580387247521	152732	130	76	7037.5	63424	82198	4259.5	1	1
1943311400499817201	32921.5	59.5	20008	706	1651	10559.5	17.5	1	1
631114895646594955	1	1	1	1	1	1	1	1	1
6378514144230169029	16183	47.5	1	1	10315	5869	293.5	1	1
2481196901681632321	1	1	1	1	1	1	1	1	1
13279039126717048734	1	1	1	1	1	1	1	1	1
609458990075395780	1	1	1	1	1	1	1	1	1
16475744005057319733	5776	5.5	1	1	5776	1	23.5	1	1
5970189423368429288	42785.5	44.5	1841.5	9635.5	18742	12569.5	79	1	1
5174530059005220399	1	1	1	1	1	1	1	1	1
15432258469235565163	1	1	1	1	1	1	1	1	1
9920477244477944386	264778	50.5	2981.5	8362	94792	158646	7807	1	1
9100289194847996324	15638.5	31	3026.5	2465.5	7334.5	2815	116.5	1	1
7480314875144340067	234256	121	12914.5	38122	64375	118848	3052	1	1
16303667764539135726	1	1	1	1	1	1	1	1	1
15923328764805136538	11314	10	1	1	11114.5	200.5	44.5	1	1
2508067631652463398	1	1	1	1	1	1	1	1	1
1698225956316412286	1	1	1	1	1	1	1	1	1
10371542657909462465	1	1	1	1	1	1	1	1	1
13376872538074652974	1	1	1	1	1	1	1	1	1
16593992267105407239	161.5	4	1	1	83.5	79	1	1	1
11953186274554878652	12560.5	8.5	1	7627	4931.5	4	115	1	1
9455597056004256466	1	1	1	1	1	1	1	1	1
4267850165912698965	3800.5	14.5	1	2566	820	416.5	1	1	1
12214937617751030988	91783	25	38581	48139	19	5047	4492	1	1
18138011781172664303	1	1	1	1	1	1	1	1	1
6755219786762226973	1	1	1	1	1	1	1	1	1
13228507026519202522	1	1	1	1	1	1	1	1	1
14116973094548842348	1	1	1	1	1	1	1	1	1
2250254487022308574	105366	25	21485.5	32062	51820	1	4628.5	1	1
1023602197188007402	23638	61	12407.5	5377	5855.5	1	139	1	1
12952952122297257667	10643.5	17.5	1	55	9619	971.5	1	1	1
11543563965995655622	1	1	1	1	1	1	1	1	1
17985729757406961034	1	1	1	1	1	1	1	1	1
12716098450035875158	63838	70	27370	6059.5	15205	15206.5	2068	1	1
8757005404111689612	1	1	1	1	1	1	1	1	1
3767036915423749728	181244	97	1	19013.5	75128.5	87104.5	6785.5	1	1
16813170381875323766	1	1	1	1	1	1	1	1	1
402366830590380679	105050	56.5	7864	1	65873.5	31315	13	1	1
3044499847670509701	1	1	1	1	1	1	1	1	1
10202392971553345965	1	1	1	1	1	1	1	1	1
9577420227305402511	1	1	1	1	1	1	1	1	1
11937921016666796606	2020	2.5	1	1	1	2020	97	1	1
11990797368743407014	2464	7	1	239.5	46	2180.5	1	1	1
4528607560594268555	29764	37	3926.5	91	5809	19940.5	62.5	1	1
11509624147273594161	13900	19	1	895	12964	43	1	1	1
7935420102015855551	77777.5	29.5	404.5	1957	36770.5	38648.5	1312	1	1
15595372813331646239	1	1	1	1	1	1	1	1	1
13464690671775498620	1	1	1	1	1	1	1	1	1
566937138162529073	496	4	16	1	1	481	1	1	1
12792414523221240886	2165.5	8.5	1	1	1498	668.5	55	1	1
15209575594665124122	217	2.5	1	1	1	217	1	1	1
451299293079093913	1	1	1	1	1	1	1	1	1
14473400114322022111	1	1	1	1	1	1	1	1	1
14266541195560558726	1	1	1	1	1	1	1	1	1
15540528257366404207	1	1	1	1	1	1	1	1	1
8845247590787676116	1	1	1	1	1	1	1	1	1
16315440302624753586	1	1	1	1	1	1	1	1	1
17325279592143145312	1	1	1	1	1	1	1	1	1
9534658125569012642	89.5	2.5	1	1	89.5	1	1	1	1
588379381447452936	121783	88	4793.5	34762	34139.5	48091	212.5	1	1
8086352110717017188	64915	80.5	11854	1427.5	1235.5	50401	472	1	1
17461252201472115238	40942	166	1	4313.5	18488.5	18142	278.5	1	1
3216671777485920270	1	1	1	1	1	1	1	1	1
17082599859208546695	10609	19	1	1	9508	1102	1	1	1
12507572881927495269	293256	119.5	88591	1187.5	26723.5	176756	8587	1	1
5665768581107326254	1	1	1	1	1	1	1	1	1
2474163269330196676	1	1	1	1	1	1	1	1	1
13662563727543307255	1	1	1	1	1	1	1	1	1
1116169444130218524	1	1	1	1	1	1	1	1	1
5199918057554487272	439	8.5	1	1	1	439	1	1	1
6759184524191041901	164131	187	10465	1759	27580	124330	2461	1	1
484248053536522156	20849.5	19	1	1	10816	10034.5	310	1	1
8820223896779947732	1	1	1	1	1	1	1	1	1
12327380669320970302	1	1	1	1	1	1	1	1	1
750892775438072489	446004	62.5	25573	1	34466.5	385966	15259	1	1
14520417640524996291	1	1	1	1	1	1	1	1	1
11543587686034399681	379	7	1	1	92.5	287.5	1	1	1
7248837186019003244	22997.5	14.5	575.5	16004.5	1769.5	4651	1	1	1
9662753640688822559	74.5	2.5	74.5	1	1	1	2.5	1	1
16172987530736259770	14269	8.5	2798.5	1	3127	8345.5	32.5	1	1
3009057607809355487	1	1	1	1	1	1	1	1	1
11163956711881635565	757	10	223	1	1	535	1	1	1
7278039198916111346	1	1	1	1	1	1	1	1	1
3874880583679355923	1	1	1	1	1	1	1	1	1
2140246799408518385	1	1	1	1	1	1	1	1	1
16396201077750353299	1	1	1	1	1	1	1	1	1
12412983761008259083	234876	157	1	36824.5	58258	139795	1618	1	1
2295652012572523156	87851.5	91	7151.5	31609	31135	17959	1345	1	1
11076232052816810051	1	1	1	1	1	1	1	1	1
11999036406957106524	17434	10	1	1	313	17122	361	1	1
12218102830673429475	188.5	5.5	1	1	1	188.5	4	1	1
2976217606054890118	1	1	1	1	1	1	1	1	1
9434761865101431118	7708	23.5	1	104.5	4877.5	2728	1	1	1
542898376980216020	39434.5	25	1	3544	15760	20132.5	140.5	1	1
14717841215682391282	1	1	1	1	1	1	1	1	1
2422777473617758961	1	1	1	1	1	1	1	1	1
14034374184039754327	1	1	1	1	1	1	1	1	1
399217755188958377	1	1	1	1	1	1	1	1	1
15189702484237680474	6275.5	7	1	1	976	5300.5	1	1	1
11525942256153454476	190	2.5	1	1	190	1	1	1	1
6136873471797597823	1	1	1	1	1	1	1	1	1
7768208527852458625	1	1	1	1	1	1	1	1	1
15573420979632043006	1	1	1	1	1	1	1	1	1
9784762287175390189	788.5	2.5	1	1	1	788.5	92.5	1	1
3447094380126354510	1	1	1	1	1	1	1	1	1
17118748184533947992	86024.5	94	23932	1268.5	4774	56053	1291	1	1
3037692333802187493	1	1	1	1	1	1	1	1	1
11494511393335585183	1	1	1	1	1	1	1	1	1
4800510537837563459	1	1	1	1	1	1	1	1	1
12512076884105189033	1	1	1	1	1	1	1	1	1
13126342311850705652	1	1	1	1	1	1	1	1	1
1163155400444395319	1	1	1	1	1	1	1	1	1
3404487818097468039	1	1	1	1	1	1	1	1	1
7800435487875714981	1	1	1	1	1	1	1	1	1
2589175111366515532	1	1	1	1	1	1	1	1	1
5859578351797443975	1	1	1	1	1	1	1	1	1
9148736235738781727	59131	73	1	25469.5	26188	7475.5	308.5	1	1
16175366321823322562	83672.5	89.5	1	5464	45520	32690.5	707.5	1	1
4002487671447464674	1	1	1	1	1	1	1	1	1
13565502104378924564	1	1	1	1	1	1	1	1	1
2511554400859103128	1	1	1	1	1	1	1	1	1
15301841663390228838	1	1	1	1	1	1	1	1	1
13302641582585000025	21308.5	7	18580	2729.5	1	1	4	1	1
10847458499016132487	68119	92.5	9125.5	12001	12149.5	34846	43	1	1
6639122702842087416	106	4	1	71.5	1	35.5	1	1	1
7370782946896526380	1	1	1	1	1	1	1	1	1
15811761315054478393	8999.5	16	1	463	2971	5567.5	199	1	1
13049562906902810488	1	1	1	1	1	1	1	1	1
8219086110191642349	1	1	1	1	1	1	1	1	1
9967716841087117947	1	1	1	1	1	1	1	1	1
14304161975156448693	2356	5.5	1	1	1	2356	8.5	1	1
3798367224444783728	371786	79	50860	140938	114570	65422	10552	1	1
7021359857609184049	1	1	1	1	1	1	1	1	1
4900280467480316811	9697	19	415	5975.5	1138	2171.5	26.5	1	1
2851271713589382785	1	1	1	1	1	1	1	1	1
7265562092851428179	18406	23.5	1	1813	9148	7447	151	1	1
2176458367053470256	90898	41.5	26008	27604	37288	1	1220.5	1	1
9118557302708473403	13	2.5	1	1	1	13	1	1	1
12597678762375398960	174656	59.5	1	42452.5	113686	18520	4192	1	1
4327802630159016928	48946	100	1	10478.5	36091	2378.5	1	1	1
218543093100450126	1	1	1	1	1	1	1	1	1
5083668607903247144	1	1	1	1	1	1	1	1	1
1548583497975788575	1	1	1	1	1	1	1	1	1
10847145048198121856	1	1	1	1	1	1	1	1	1
8336009547651843827	1	1	1	1	1	1	1	1	1
15607422144434111856	5957.5	22	1	1	3850	2108.5	1	1	1
9267847750076083822	16564	11.5	1	1	4699	11866	23.5	1	1
2612050039438576074	1	1	1	1	1	1	1	1	1
1229987163404565483	15805	20.5	1	15805	1	1	52	1	1
17017926554676881512	26213.5	47.5	1	18025	8189.5	1	4	1	1
10677837894356924433	56.5	4	1	1	56.5	1	1	1	1
15552737472688784284	1	1	1	1	1	1	1	1	1
2467710856041357762	1	1	1	1	1	1	1	1	1
15586967640939068715	49304.5	17.5	1	8720.5	6574	34012	1	1	1
13416571462898040613	235940	50.5	63746.5	22468	43733.5	105996	29.5	1	1
12944564082507425313	7481.5	11.5	2027.5	1	3611.5	1844.5	35.5	1	1
4604541641264472518	809.5	5.5	1	23.5	146.5	641.5	1	1	1
5321810747047875535	1	1	1	1	1	1	1	1	1
13204272860045836871	1	1	1	1	1	1	1	1	1
9564382440146725698	1	1	1	1	1	1	1	1	1
14173730078151503706	43358.5	17.5	1	9794.5	21334	12232	1	1	1
4402719981493978755	1	1	1	1	1	1	1	1	1
12282976116510107435	1	1	1	1	1	1	1	1	1
12240617388774993282	1	1	1	1	1	1	1	1	1
7405838580798000202	2339.5	4	1	1	1913.5	427	1	1	1
14340293606506316437	19007.5	13	1	5849.5	2972.5	10187.5	29.5	1	1
17721792990597811568	1	1	1	1	1	1	1	1	1
2040781846501302230	1	1	1	1	1	1	1	1	1
6894637416291280195	1048	2.5	1	1	1	1048	1	1	1
326420884864118030	1	1	1	1	1	1	1	1	1
6411213566361394925	62.5	2.5	62.5	1	1	1	1	1	1
12337130769392535355	1	1	1	1	1	1	4	1	1
4475554060556409815	7295.5	20.5	1	793	1048	5456.5	19	1	1
11932825481265138872	1	1	1	1	1	1	1	1	1
11334634821800635671	1	1	1	1	1	1	1	1	1
5037412159088938392	11005	8.5	3613	1	1	7393	43	1	1
7978495077117517676	124	2.5	1	1	1	124	1	1	1
10149939942769908599	456492	53.5	13100.5	1	57809.5	385584	13211.5	1	1
13695823274803736548	10006	20.5	6829	1	203.5	2975.5	4	1	1
3599566179698751495	20893	26.5	1	1	17344	3550	1	1	1
2491478794853859989	8245	29.5	1	1	2974	5272	4	1	1
13438405794621805471	3994	8.5	1	443.5	1	3551.5	22	1	1
11552090177968006610	424	2.5	1	424	1	1	1	1	1
5594568130923062431	1	1	1	1	1	1	1	1	1
7081844557271255644	1	1	1	1	1	1	1	1	1
4372932096256190992	1	1	1	1	1	1	1	1	1
7958493023809242170	3073	19	148	1294	1201	433	1	1	1
1668911729773097368	410938	298	1	102622	213252	95066.5	9547	1	1
8998600909171782147	37	4	1	1	1	37	1	1	1
4004159677706053168	1	1	1	1	1	1	1	1	1
10751802669589018830	1	1	1	1	1	1	1	1	1
18313425943417497822	1	1	1	1	1	1	1	1	1
3650350518773637101	1	1	1	1	1	1	1	1	1
4224780646358362701	1	1	1	1	1	1	1	1	1
9083036017148225104	2062	2.5	1	2062	1	1	1	1	1
5145409283029821500	584.5	2.5	584.5	1	1	1	1	1	1
3327496564278801704	81685	68.5	30256	16433.5	24055	10943.5	1648	1	1
3123516934277870998	377.5	2.5	1	1	1	377.5	1	1	1
14159398333797525636	51556	239.5	239.5	27179.5	17570.5	6569.5	449.5	1	1
2825991971225702928	1	1	1	1	1	1	1	1	1
14588259662884728283	1	1	1	1	1	1	1	1	1
9868682206465212597	1	1	1	1	1	1	1	1	1
10635800401249534559	1	1	1	1	1	1	1	1	1
17060768444843308366	1	1	1	1	1	1	1	1	1
11412676508090557797	1	1	1	1	1	1	1	1	1
17986164955643025618	1	1	1	1	1	1	1	1	1
4435259749748813501	1	1	1	1	1	1	1	1	1
16550684752942558236	7585	5.5	1	1	2159.5	5426.5	173.5	1	1
15821919860294173560	38117.5	43	10202.5	6862	15284.5	5771.5	659.5	1	1
1718804084640838581	1	1	1	1	1	1	1	1	1
11994185040570348632	127454	163	26398	8695	14201.5	78163	364	1	1
17301843031152568639	3143.5	10	1	257.5	383.5	2504.5	37	1	1
258520583012799752	43520.5	29.5	30305.5	1	59.5	13157.5	784	1	1
12559924918248648079	201541	175	1	74731	30244	96568	775	1	1
3096291912403900394	45830.5	35.5	1	1000	1	44831.5	557.5	1	1
1748604468354165077	1	1	1	1	1	1	1	1	1
10086793581003023989	1	1	1	1	1	1	1	1	1
2381263699540319479	1	1	1	1	1	1	1	1	1
1233546772771671226	9952	13	8422	1	1	1531	115	1	1
15503348447565641278	12466	38.5	1	3778	4040.5	4649.5	53.5	1	1
351825238733342416	19945	13	1	5798.5	5722	8426.5	202	1	1
1140436659261218851	39556	38.5	1	1	22625.5	16931.5	2.5	1	1
3277268105022996762	1	1	1	1	1	1	1	1	1
1082399966499375071	1	1	1	1	1	1	1	1	1
769599698181756945	1	1	1	1	1	1	1	1	1
13554860789158293216	82	2.5	1	1	82	1	1	1	1
7864573651323564361	1	1	1	1	1	1	1	1	1
2101982337215507040	42670	5.5	1	6745	15344.5	20582.5	2120.5	1	1
5259267601789985999	20.5	2.5	1	1	20.5	1	1	1	1
11464297685141444301	1	1	1	1	1	1	1	1	1
17085770292295816814	1	1	1	1	1	1	1	1	1
17224483816280533143	1	1	1	1	1	1	1	1	1
7067546245686658644	3728.5	5.5	1	1	112	3617.5	62.5	1	1
16370314347068437522	43084	52	7150	20654.5	15281.5	1	1	1	1
6130433469070255539	3571	7	319	1	719.5	2534.5	1	1	1
13896907004600041440	553	7	1	1	286	268	1	1	1
1719233499991883058	10309	16	1	1	3818.5	6491.5	131.5	1	1
16985018352518566589	1	1	1	1	1	1	1	1	1
17221201796572070235	1	1	1	1	1	1	1	1	1
3204694366288772207	31481.5	19	2443	883	15931	12227.5	1	1	1
18421459621283541933	3526	5.5	1	1	1669	1858	1	1	1
16043475433977994308	73877.5	56.5	22405	791.5	34283.5	16400.5	28	1	1
12052094173276325047	1	1	1	1	1	1	1	1	1
17126900215823890944	1	1	1	1	1	1	1	1	1
1747246539152798563	86.5	2.5	1	1	86.5	1	1	1	1
5557471899224554936	5099.5	13	1	1	493	4607.5	1	1	1
7987836404399190064	1	1	1	1	1	1	1	1	1
6887122711750488059	418	5.5	1	1	1	418	1	1	1
5922839752641017520	1	1	1	1	1	1	1	1	1
13855914964305311822	35.5	4	14.5	22	1	1	1	1	1
18202675304220528502	1	1	1	1	1	1	1	1	1
14021745661731731590	1	1	1	1	1	1	1	1	1
4615717337795716312	43864	17.5	4390	1	30806.5	8669.5	1	1	1
12900719044189309384	28240	47.5	1921	4034.5	6215.5	16072	766	1	1
8902563172142045145	1	1	1	1	1	1	1	1	1
3058608888088657097	14594.5	83.5	1	1535.5	3697	9364	40	1	1
11803717784466237821	6719.5	16	1	2033.5	772	3916	47.5	1	1
7470458647428888930	1	1	1	1	1	1	1	1	1
10588471422182868476	42184	71.5	4339	371.5	1919.5	35557	532	1	1
14465356424790590979	50422	22	3023.5	1	9980.5	37420	1904.5	1	1
619989865382219322	14654.5	22	1	1	14654.5	1	67	1	1
8290824486134820643	1	1	1	1	1	1	1	1	1
17371071087813138832	1	1	1	1	1	1	1	1	1
9920877539699573376	1	1	1	1	1	1	1	1	1
5904984980080502274	1	1	1	1	1	1	1	1	1
11487714454305927591	1	1	1	1	1	1	1	1	1
2733490989899133943	223	2.5	1	1	1	223	1	1	1
11571032668161925038	1	1	1	1	1	1	1	1	1
756887140769878054	385	4	1	1	385	1	1	1	1
6870723277120736973	899.5	2.5	1	1	1	899.5	1	1	1
10692747352582534142	1	1	1	1	1	1	1	1	1
8120130988042649428	21998.5	11.5	1	1	8324.5	13675	1172.5	1	1
9189506401355838650	378272	325	27704.5	46169.5	72812.5	231589	3640	1	1
7677662929667967616	1	1	1	1	1	1	1	1	1
15391256461332228863	1	1	1	1	1	1	1	1	1
7324827909810621392	220	2.5	1	1	1	220	1	1	1
3418669437781095956	35851	50.5	18299.5	5683	7753	4118.5	130	1	1
848475201055900928	1	1	1	1	1	1	1	1	1
4909745611882113475	3146.5	4	1	1	1	3146.5	1	1	1
3851408170561871650	6092.5	11.5	1	1	5347	746.5	1	1	1
1369222482006738316	630890	160	153436	1343.5	86620	389494	12937	1	1
4255048532151175858	1133.5	10	478	8.5	208	442	25	1	1
14202624556240968796	17086	10	1	1	712	16375	7	1	1
13737674606412879278	13153	7	1	1	1	13153	326.5	1	1
6361809204235563483	170.5	13	1	1	170.5	1	1	1	1
15311551062868961069	1	1	1	1	1	1	1	1	1
6514368766287294813	1	1	1	1	1	1	1	1	1
14972005166810588327	739	5.5	319	1	1	421	1	1	1
10574091783246379836	1	1	1	1	1	1	1	1	1
4759678178722068200	73151.5	101.5	1	3505	27430	42218.5	920.5	1	1
12850076101537071006	1	1	1	1	1	1	1	1	1
17340694836855899995	1	1	1	1	1	1	1	1	1
15897678394043197604	14095	11.5	1	8284	5812	1	61	1	1
3916349404109283457	635.5	7	226	1	1	410.5	10	1	1
8115224520535748053	26404	25	5378.5	1	10	21017.5	365.5	1	1
14933415334417481664	93872.5	61	1	3191.5	25507	65176	860.5	1	1
17481223584156932222	1	1	1	1	1	1	1	1	1
2850271608603421076	3508	8.5	1	1	10	3499	1	1	1
3364075681085055433	1	1	1	1	1	1	1	1	1
13709435438700524118	961	2.5	1	1	961	1	1	1	1
3710979120191914324	1	1	1	1	1	1	1	1	1
453688925888343344	11120.5	10	1	1	8981.5	2140	43	1	1
12338524295863004454	1	1	1	1	1	1	1	1	1
10076216593559085271	3127	22	1	316	2738.5	74.5	64	1	1
17798077836541201342	35746	67	1	4046.5	20174.5	11527	131.5	1	1
2430024952208240191	1	1	1	1	1	1	1	1	1
6374147499011110236	8038	19	1	1	4016.5	4022.5	1	1	1
7407988132365603199	1	1	1	1	1	1	1	1	1
7838130344495933172	1	1	1	1	1	1	1	1	1
13279039681124945249	1	1	1	1	1	1	1	1	1
11039222996833684440	1	1	1	1	1	1	1	1	1
174637095046027223	5003.5	23.5	1	500.5	3209.5	1295.5	10	1	1
1775141062614489475	2663.5	7	1	1301.5	133	1231	4	1	1
6644534906991075315	1	1	1	1	1	1	1	1	1
10241983804169047035	43141	5.5	32401	6809.5	1	3932.5	14.5	1	1
2282541620717690100	40630	43	959.5	9130	10247.5	20296	76	1	1
2842790659127375998	1709.5	4	1	169	1541.5	1	1	1	1
11473113141630885337	1	1	1	1	1	1	1	1	1
9858783037957904543	1	1	1	1	1	1	1	1	1
4748738469712297804	13780	26.5	1	3475	7288	3019	64	1	1
14272053583288673	2459.5	8.5	1	1	1312	1148.5	1	1	1
2939489887584687933	3736	11.5	1	1	3245.5	491.5	1	1	1
13727543944741300099	1	1	1	1	1	1	1	1	1
4743520611612762784	1	1	1	1	1	1	1	1	1
4288614446639063199	1	1	1	1	1	1	1	1	1
18406810601368008974	178662	62.5	38428	1435	1	138800	1187.5	1	1
3599278040611029380	1	1	1	1	1	1	1	1	1
1472160745021925803	187864	98.5	29129.5	1	88747	69989.5	1720	1	1
2646299525439162128	24649	53.5	1	6343	9992.5	8315.5	100	1	1
6519364684227487332	1	1	1	1	1	1	1	1	1
6359979255828715808	1	1	1	1	1	1	1	1	1
6823895241391424766	1	1	1	1	1	1	1	1	1
3877045182552853154	8104	4	1	1	8104	1	1	1	1
14711564288622260326	21191.5	37	2638	2534.5	5036.5	10985.5	365.5	1	1
5851121233595176419	79256.5	32.5	5771.5	1	4433.5	69053.5	1	1	1
1062776310234705686	1	1	1	1	1	1	1	1	1
10351617926730877564	375379	82	65524	37918	61298.5	210642	13204	1	1
1145931769098180108	1	1	1	1	1	1	1	1	1
17330067734608532052	34117	113.5	179.5	11438.5	9496	13006	46	1	1
6230586216670380829	7094.5	17.5	1	1	2419	4676.5	1	1	1
7508023686339399008	8096.5	16	3973	1	1	4124.5	164.5	1	1
10365263788596625390	3281.5	5.5	1	1	1126	2156.5	1	1	1
8021337446501247537	1	1	1	1	1	1	1	1	1
8078267162603325700	191438	55	35527	1	30080.5	125833	2669.5	1	1
12921073748020539739	102703	55	23003.5	12289	36398.5	31015	22	1	1
1625734329706766291	271224	509.5	21896.5	78338.5	66335.5	104656	482.5	1	1
18065044132233037286	5341	17.5	758.5	3940	571	74.5	1	1	1
6503322274707131811	235	4	1	86.5	1	149.5	1	1	1
611304914960885976	1	1	1	1	1	1	1	1	1
8774007027038178320	1	1	1	1	1	1	1	1	1
9979749354635316747	1	1	1	1	1	1	1	1	1
15673479281508308938	1	1	1	1	1	1	1	1	1
12616142045981122336	1	1	1	1	1	1	1	1	1
16322813471821247383	49060	32.5	9004	2696.5	14045.5	23317	2005	1	1
169971747587923463	1	1	1	1	1	1	1	1	1
8315868619802241090	147932	22	115772	5869	18094	8200	5842	1	1
2148868405572607982	1	1	1	1	1	1	1	1	1
15488305014551612908	1	1	1	1	1	1	1	1	1
11524582383633571764	25262.5	20.5	1	1826.5	18488.5	4949.5	358	1	1
14778205485717007774	1	1	1	1	1	1	1	1	1
4023559925439169604	1	1	1	1	1	1	1	1	1
1353388551026651940	1	1	1	1	1	1	1	1	1
3184423663354232378	725.5	4	1	1	1	725.5	1	1	1
168890374616375414	228904	112	86597.5	34	14197	128078	5843.5	1	1
16138762844891037481	4267	4	143.5	1	1	4124.5	1	1	1
